componente_id,tamaño_componente,id_articulo,titulo,autor,año
1,1415,2596,Development of a video game that teaches the fundamentals of computer programming,Matthew Ventura; John Ventura; Chad Baker; Grant Viklund; Randall Roth; Jonas Broughman,2015
1,1415,2598,Digital game creation as a creative learning activity,Margarida Romero; Niki Lambropoulos,2015
1,1415,2601,ECR 2015 Book of Abstracts - A - Postgraduate Educational Programme,Sin autor,2015
1,1415,2604,EPS Mid-Career Award 2013: Ways of thinking: From crows to children and back again,Nicola S. Clayton,2015
1,1415,2611,Empowering K–12 Students With Disabilities to Learn Computational Thinking and Computer Programming,Quentin M. Wherfel Jamie Pearson Saadeddine Shehab Tanya Tapia Maya Israel,2015
1,1415,2613,Environment for problem solving in engineering higher education,Rita Ősz,2015
1,1415,2618,Evolving agent cognition with Netlogo LevelSpace,Bryan Head; Arthur Hjorth; Corey Brady; Uri Wilensky,2015
1,1415,2632,GK-12 DISSECT: Incorporating computational thinking with K-12 science without computer access,R. Folk; G. Lee; A. Michalenko; A. Peel; E. Pontelli,2015
1,1415,2633,Gaming in Second Life via Scratch4SL: Engaging High School Students in Programming Courses,Efstratios Peroutseas Nikolaos Pellas,2015
1,1415,2638,Hyponymy Graph Model for Word Semantic Similarity Measurement,Junhua Wang; Wanli Zuo; Tao Peng,2015
1,1415,2640,Identifying Influential Actors in Social Network Platforms,Qin Liu; Zhongwei Ma; Xiaowen Yang; Hongming Zhu,2015
1,1415,2644,"Inferring the cause of errors for a scalable, accurate, and complete constraint-based data cleansing",Hiroki Nakayama Chihiro Ito Kyota Kanno Ayako Hoshino; Kenshi Nishimura,2015
1,1415,2651,It's All In The Mix: Leveraging food to increase students' persistence in Computer Science,Jakita O. Thomas; Yolanda Rankin,2015
1,1415,2662,Leveraging collaboration to improve gender equity in a game-based learning environment for middle school computer science,Philip Sheridan Buffum; Megan Frankosky; Kristy Elizabeth Boyer; Eric Wiebe; Bradford Mott; James Lester,2015
1,1415,2673,Mathematical modeling and computational study of the simplest fuzzy two-term controllers via height defuzzification,Murali Mohan Bosukonda K.M. Arun Neelimegham,2015
1,1415,2677,Modeling and Supporting Web-Navigation,Herre van Oostendorp; Sonal Aggarwal,2015
1,1415,2685,Neosentient Architecture Generator,Bill Seaman,2015
1,1415,2687,Neuromodulating Cognitive Architecture: Towards Biomimetic Emotional AI,Max Talanov; Jordi Vallverdú; Salvatore Distefano; Manuel Mazzara; Radhakrishnan Delhibabu,2015
1,1415,2689,"New Year, Expanded Opportunities",Kristin Sayeski,2015
1,1415,2692,Novel way to investigate evolution of children refractory epilepsy by complexity metrics in massive information,Ricardo Ramírez-Mendoza Ricardo Zavala-Yoé; Luz M Cordero,2015
1,1415,27,Relationship Between and Among Cognitive Variables and Achievement in Computational Science,Bikkar S. Randhawa Dennis Hunt,1973
1,1415,2700,Paradigm Shift in Big Data SuperComputing: DataFlow vs. ControlFlow,Veljko Milutinovic Jakob Salom Nemanja Trifunovic; Anton Kos,2015
1,1415,2715,Rapid prototyping for kinetic architecture,Peter Ferschin; Monika Di Angelo; Gerhard Brunner,2015
1,1415,2717,Recent Trends in Agent-based Computational Research: A Brief Introduction,Gianluca Manzo Peter Hedström,2015
1,1415,2720,Research on Weight Calculation for Requirement Indexes of Marine Shaft System Based on Fuzzy Analytic Hierarchy Process,Jinlin Liu; Fanming Zeng; Wenjian Li,2015
1,1415,2726,RoboCHAIR: Creative Assistant for Question Generation and Ranking,Senja Pollak; Borut Lesjak; Janez Kranjc; Vid Podpecan; Martin nidaric; Nada Lavrac,2015
1,1415,2727,Robotics rule-based formalism to specify behaviors in a visual programming environment,Daniela Marghitu; Stephen Coy,2015
1,1415,2729,Ruminative Thinking: Lessons Learned From Cognitive Training,Shimrit Daches Nilly Mor,2015
1,1415,2736,Sentiment leaning of influential communities in social networks,Jasmina Smailović Stefano Battiston Borut Sluban; Igor Mozetič,2015
1,1415,2751,Student Participation and Achievement in a Large Lecture Course With Game-Based Learning,Andrea Halabi Larysa Nadolny,2015
1,1415,2753,Supporting Children’s Learning of Probability Through Video Game Programming,Ümit Aslan Yavuz Akpinar,2015
1,1415,2754,Survey of review spam detection using machine learning techniques,Taghi M. Khoshgoftaar Joseph D. Prusa Aaron N. Richter Michael Crawford; Hamzah Al Najada,2015
1,1415,2763,Teaching innovation and practice of the basic computer course based on the principle of individualized teaching and classified cultivation,Hong Li; ZhangQing He; SheZhong Li,2015
1,1415,2770,The Hyper-Modular Associative Mind: A Computational Analysis of Associative Responses of Persons with Asperger Syndrome,Rinat Gold Miriam Faust Yoed N Kenett,2015
1,1415,2793,Towards immersive virtual reality (iVR): a route to surgical expertise,Rebecca Kennedy WeiXuan Lai Venkata Arikatla Saurabh Dargar; Suvranu De,2015
1,1415,2799,Transmission network expansion planning with embedded constraints of short circuit currents and N-1 security,Haiwang ZHONG Qing XIA Jianxiao WANG; Chongqing KANG,2015
1,1415,2801,Trust transfer between contexts,Cody Buntain; Jennifer Golbeck,2015
1,1415,2807,Using App inventor & history as a gateway to engage African American students in computer science,Yerika Jimenez; Christina Gardner-McCune,2015
1,1415,2820,A Call for Computational Thinking in Undergraduate Psychology,Nicole D. Anderson,2016
1,1415,2831,A case study on cooperative problem solving processes in small 9th grade student groups,Bernhard Standl,2016
1,1415,2847,A review of methods for mining idea from text,Mostafa A. Alksher; Azreen Azman; Razali Yaakob; Rabiah Abdul Kadir; Abdulmajid Mohamed; Eissa M. Alshari,2016
1,1415,2849,"A review of models for introducing computational thinking, computer science and computing in K-12 education",Fredrik Heintz; Linda Mannila; Tommy Färnqvist,2016
1,1415,2852,A survey of machine learning for big data processing,Qihui Wu Guoru Ding Yuhua Xu Junfei Qiu; Shuo Feng,2016
1,1415,2854,A systematic mapping study on assessing computational thinking abilities,Ana Liz Souto O. de Araujo; Wilkerson L. Andrade; Dalton D. Serey Guerrero,2016
1,1415,2882,Behavioral learning game for socio-physical IoT connections,Sungwook Kim,2016
1,1415,2884,Bio-inspired animated characters: A mechanistic & cognitive view,Ben Kenwright,2016
1,1415,2889,Can embodied interaction and virtual peer customization in a virtual programming environment enhance computational thinking?,Dhaval Parmar; Sabarish V. Babu; Lorraine Lin; Sophie Jörg; Nikeetha D'Souza; Alison E. Leonard; Shaundra B. Daily,2016
1,1415,2896,Collaboration and Gender Equity in Game-Based Learning for Middle School Computer Science,Philip Sheridan Buffum; Megan Frankosky; Kristy Elizabeth Boyer; Eric N. Wiebe; Bradford W. Mott; James C. Lester,2016
1,1415,2910,Computational text analysis: Thoughts on the contingencies of an evolving method,Daniel Marciniak,2016
1,1415,2928,Data-Mining Opportunities for Small and Medium Enterprises with Official Statistics in the UK,Shirley Y. Coleman,2016
1,1415,293,Gesticulation behaviors for virtual humans,Liwei Zhao; N.I. Badler,1998
1,1415,2934,Designing educational material,Carlos Delgado Kloos; Manuel Castro Gil; Pilar Rodríguez; Gregorio Robles; Edmundo Tovar; Baltasar Fernández Manjón,2016
1,1415,2940,Different Perceptions of Computer Science,Alexandra Funke; Marc Berges; Peter Hubwieser,2016
1,1415,2944,ECR 2016 Book of Abstracts - A - Postgraduate Educational Programme,Sin autor,2016
1,1415,2955,Enhancing the sentence similarity measure by semantic and syntactico-semantic knowledge,Bilel Gargouri Wafa Wali; Abdelmajid Ben Hamadou,2016
1,1415,2972,Fostering computational thinking skills with a tangible blocks programming environment,Tommaso Turchi; Alessio Malizia,2016
1,1415,2973,Four Problems Solved by the Probabilistic Language of Thought,Robert A. Jacobs Steven T. Piantadosi,2016
1,1415,2978,Game design workshop to develop computational thinking skills in teenagers with Autism Spectrum Disorders,Roberto Munoz; Thiago S. Barcelos; Rodolfo Villarroel; Ismar Frango Silveira,2016
1,1415,2979,"Gender, interest, and prior experience shape opportunities to learn programming in robotics competitions",Christian D. Schunn Ross M. Higashi Eben B. Witherspoon; Emily C. Baehr,2016
1,1415,2981,Grey clustering in online social networks,Camelia Delcea; Ioana-Alexandra Bradea,2016
1,1415,2982,Hal the Inventor: Big Data and Its Use by Artificial Intelligence,Cassidy R. Sugimoto; Hamid R. Ekbia; Michael Mattioli,2016
1,1415,2987,How software works: Computational thinking and ethics before CS1,Andrew Scott; Scott Barlowe,2016
1,1415,2988,How the machine ‘thinks’: Understanding opacity in machine learning algorithms,Jenna Burrell,2016
1,1415,3003,Installing computational social science: Facing the challenges of new information and communication technologies in social science,Jan R. Riebling Raphael H. Heiberger,2016
1,1415,3004,Interactive Virtual Archaeology: Constructing the Prehistoric Past at Avebury Henge,Liz Falconer,2016
1,1415,3014,Key Dimensions for Cloud Data Governance,Majid Al-Ruithe; Elhadj Benkhelifa; Khawar Hameed,2016
1,1415,3034,"Microdesign using frictional, hooked, attachment mechanisms: a biomimetic study of natural attachment mechanisms—Part 3",Bruce E. Saunders,2016
1,1415,3039,Model of a fuzzy autonomation system for a steel wire roll mill,L. N. Pattanaik; Rajeev Agrawal; Lakshmi Kumari,2016
1,1415,3044,"Modeling, stability analysis and computational aspects of nonlinear fuzzy PID controllers",B.M. Mohan N.K. Arun,2016
1,1415,3068,Performance of computational cognitive models of web-navigation on real websites,Herre van Oostendorp Wai Tat Fu Saraschandra Karanam,2016
1,1415,3074,Predicting Human Interest: An Application of Artificial Intelligence and Uncertainty Quantification,Tanveer Ahmed; Abhishek Srivastava,2016
1,1415,3076,Prediction modelling in career management,Hadary Mallafi; Dwi H. Widyantoro,2016
1,1415,3080,Programming moves: Design and evaluation of applying embodied interaction in virtual environments to enhance computational thinking in middle school students,Dhaval Parmar; Joseph Isaac; Sabarish V. Babu; Nikeetha D'Souza; Alison E. Leonard; Sophie Jörg; Kara Gundersen; Shaundra B. Daily,2016
1,1415,3083,Quantifying decision making for data science: from data acquisition to modeling,Saurabh Nagrecha; Nitesh V Chawla,2016
1,1415,3089,Real-time topic-aware influence maximization using preprocessing,Tian Lin Wei Chen; Cheng Yang,2016
1,1415,3103,Scalable Algorithms for Data and Network Analysis,Shang-Hua Teng,2016
1,1415,3104,Semi-automated level design via auto-playtesting for handheld casual game creation,Edward J. Powley; Simon Colton; Swen Gaudl; Rob Saunders; Mark J. Nelson,2016
1,1415,3118,Study of data analysis model based on big data technology,Jinhua Chen; Qin Jiang; Yuxin Wang; Jing Tang,2016
1,1415,3122,Supporting computational thinking through gamification,Joseph Isaac; Sabarish V. Babu,2016
1,1415,3127,Teaching and Learning Electromagnetics: An Analytical Problem-Solving Approach [Education Corner],Rob Maaskant; Andreas Rosen,2016
1,1415,3130,Teaching programming based on Computational Thinking,Ying Li,2016
1,1415,3133,"Technostress, Coping and Job Satisfaction Model of Information Systems",Mohamed Salah-Eddine; Mustapha Belaissaoui,2016
1,1415,315,Automatically generating virtual guided tours,Tsai-Yen Li; Jyh-Ming Lien; Shih-Yen Chiu; Tzong-Hann Yu,1999
1,1415,3150,Towards a standard sampling methodology on online social networks: collecting global trends on Twitter,Carlos Gershenson C. A. Piña-García; J. Mario Siqueiros-García,2016
1,1415,3153,Understanding blended mentorship in Minecraft: Scaling computer science expertise across distances,Ugochi Acholonu; Jessa Dickinson; Leslie Smith; Dominic Amato; Nichole Pinkard,2016
1,1415,3156,Understanding underspecification: A comparison of two computational implementations,Shravan Vasishth Pavel Logačev,2016
1,1415,3160,Using robot to motivate computational thinking in high school students,C. Enríquez; O. Aguilar; F. Domínguez,2016
1,1415,3169,Wave Generation in Unidirectional Chains of Idealized Neural Oscillators,Bastien Fernandez; Stanislav M. Mintchev,2016
1,1415,3180,A Model of Cultivating Computational Thinking Based on Visual Programming,Min Xiao; Xiaohua Yu,2017
1,1415,319,Computational emergence and computational emotion,D.N. Davis,1999
1,1415,3191,A comparison of computational models for the extracellular potential of neurons,Jurgis Pods,2017
1,1415,3210,A study of constructing K-12 programming competence indicators,Ah-Fur Lai,2017
1,1415,3211,A survey on types of machine learning techniques in intrusion prevention systems,Soubhik Das; Manisha J. Nene,2017
1,1415,3218,An Architecture for Self-Awareness Experiments,Christopher Landauer; Kirstie L. Bellman,2017
1,1415,322,Digital Morse theory for anatomic modeling,D.B. Karron; J.L. Cox,1999
1,1415,3238,Assessing primary school students' intrinsic motivation of computational thinking,Shan Jiang; Gary K.W. Wong,2017
1,1415,3240,Automated Personalized Feedback in Introductory Java Programming MOOCs,Victor J. Marin; Tobin Pereira; Srinivas Sridharan; Carlos R. Rivero,2017
1,1415,3245,Brain inspired cognitive artificial intelligence for knowledge extraction and intelligent instrumentation system,Adang Suwandi Ahmad,2017
1,1415,3246,Brain machine interface for useful human interaction via extreme learning machine and state machine design,Garrett Sargent; Haotian Zhang; Alyssa Morgan; Adam Van Camp; Arlen D'Arcy; Adam Cassedy; Theus Aspiras; Emma Romstadt; Victoria Dicillo; Vijayan Asari,2017
1,1415,3249,"Butz, M. V., & Kutter, E. F. How the Mind Comes into Being: Introducing Cognitive Science from a Functional and Computational Perspective",Heath E. Matheson,2017
1,1415,3255,Changing a Generation’s Way of Thinking: Teaching Computational Thinking Through Programming,Rubby Casallas Marcela Hernández Alejandro Reyes Silvia Restrepo Giovanna Danies Francisco Buitrago Flórez,2017
1,1415,3258,Clustering categorical data based on the relational analysis approach and MapReduce,Yasmine Lamari; Said Chah Slaoui,2017
1,1415,3260,Coevolution of a multilayer node-aligned network whose layers represent different social relations,Boleslaw K. Szymanski Kevin Chan Ashwin Bahulkar; Omar Lizardo,2017
1,1415,3267,Computational Creativity Exercises: An Avenue for Promoting Learning in Computer Science,Markeya S. Peteranetz; Abraham E. Flanigan; Duane F. Shell; Leen-Kiat Soh,2017
1,1415,3269,Computational Grounded Theory: A Methodological Framework,Laura K. Nelson,2017
1,1415,3271,Computational Thinking (CT) and Rebel game Design: CT in health games,HC Lim,2017
1,1415,3272,Computational Thinking Skills for Today and Tomorrow’s Talent,Heba Saleh,2017
1,1415,3278,Computational evaluation of smoothed particle hydrodynamics for implementing blood flow modelling through CT reconstructed arteries,Jianhuang Wu Qingmao Hu Dhanjoo N. Ghista Kelvin K.L. Wong Yi Qin,2017
